1,1,121.48,334.33,134.15999999999997,57.110000000000014,1,1,1.0
1,2,736.1,266.34,67.10000000000002,37.170000000000016,1,1,1.0
1,3,210.32,248.21,91.56,40.78999999999999,1,1,1.0
2,1,99.72,336.14,134.17,59.860000000000014,1,1,1.0
2,2,722.5,269.06,68.00999999999999,37.170000000000016,1,1,1.0
2,3,210.32,248.25,91.56,40.79000000000002,1,1,1.0
3,1,75.25,339.77,138.66,59.860000000000014,1,1,1.0
3,2,708.0,268.2,72.5,39.80000000000001,1,1,1.0
3,3,210.32,248.29,91.56,40.78999999999999,1,1,1.0
4,1,48.96,345.21,144.14,59.860000000000014,1,1,1.0
4,2,695.31,270.01,72.5,39.80000000000001,1,1,1.0
4,3,210.32,248.33,91.56,40.79999999999998,1,1,1.0
5,1,20.85,349.74,145.95000000000002,61.65999999999997,1,1,1.0
5,2,679.9,273.6,73.39999999999998,40.75,1,1,1.0
5,3,210.32,248.37,91.56,40.80000000000001,1,1,1.0
6,1,0.0,352.46,145.95,61.660000000000025,1,1,1.0
6,2,666.3,273.6,75.20000000000005,40.75,1,1,1.0
6,3,210.32,248.41,91.56,40.79999999999998,1,1,1.0
7,1,0.0,356.99,124.19,61.65999999999997,1,1,1.0
7,2,650.89,277.2,76.11000000000001,41.68000000000001,1,1,1.0
7,3,210.32,248.45,91.56,40.80000000000001,1,1,1.0
8,1,0.0,361.53,99.72,61.660000000000025,1,1,1.0
8,2,637.29,279.01,77.91000000000008,41.68000000000001,1,1,1.0
8,3,210.32,248.49,91.56,40.80000000000001,1,1,1.0
9,1,0.0,362.43,78.87,61.65999999999997,1,1,1.0
9,2,622.79,282.64,77.91000000000008,41.68000000000001,1,1,1.0
9,3,210.32,248.54,91.56,40.78999999999999,1,1,1.0
10,1,0.0,365.15,50.77,61.660000000000025,1,1,1.0
10,2,607.38,281.8,79.72000000000003,44.329999999999984,1,1,1.0
10,3,210.32,248.58,91.56,40.78999999999999,1,1,1.0
11,1,0.0,376.03,24.49,55.27000000000004,1,1,1.0
11,2,589.2,284.5,86.09999999999991,42.54000000000002,1,1,1.0
11,3,210.32,248.62,91.56,40.79000000000002,1,1,1.0
12,2,574.7,284.5,86.09999999999991,45.25999999999999,1,1,1.0
12,3,210.32,248.66,91.56,40.78999999999999,1,1,1.0
13,2,559.28,287.22,87.92000000000007,45.25,1,1,1.0
13,3,210.32,248.7,91.56,40.79000000000002,1,1,1.0
14,2,542.97,289.94,87.90999999999997,45.25,1,1,1.0
14,3,210.32,248.74,91.56,40.789999999999964,1,1,1.0
15,2,527.56,291.75,89.74000000000001,45.25999999999999,1,1,1.0
15,3,210.32,248.78,91.56,40.78999999999999,1,1,1.0
16,2,510.33,295.38,93.37000000000006,45.25,1,1,1.0
16,3,210.32,248.82,91.56,40.79000000000002,1,1,1.0
17,2,494.01,299.91,93.37,45.25999999999999,1,1,1.0
17,3,210.32,248.86,91.56,40.789999999999964,1,1,1.0
18,2,475.88,299.91,95.22000000000003,51.589999999999975,1,1,1.0
18,3,210.32,248.9,91.56,40.78999999999999,1,1,1.0
19,2,458.66,300.82,95.21999999999997,51.59000000000003,1,1,1.0
19,3,210.32,248.94,91.56,40.79000000000002,1,1,1.0
20,2,441.44,305.3,96.16000000000003,52.539999999999964,1,1,1.0
20,3,210.32,248.98,91.56,40.79999999999998,1,1,1.0
21,2,424.21,306.21,98.89000000000004,52.54000000000002,1,1,1.0
21,3,210.32,249.02,91.56,40.79999999999998,1,1,1.0
22,2,406.08,308.93,100.72000000000003,52.54000000000002,1,1,1.0
22,3,210.32,249.06,91.56,40.80000000000001,1,1,1.0
23,2,386.14,313.5,103.46000000000004,56.129999999999995,1,1,1.0
23,3,210.32,249.1,91.56,40.79999999999998,1,1,1.0
24,2,368.01,316.22,105.29000000000002,56.129999999999995,1,1,1.0
24,3,210.32,249.14,91.56,40.80000000000001,1,1,1.0
25,2,349.88,319.85,107.12,56.129999999999995,1,1,1.0
25,3,210.32,249.19,91.56,40.79000000000002,1,1,1.0
26,2,329.03,322.57,109.87,56.129999999999995,1,1,1.0
26,3,210.32,249.23,91.56,40.78999999999999,1,1,1.0
27,2,309.08,325.31,111.72000000000003,59.73000000000002,1,1,1.0
27,3,210.32,249.27,91.56,40.78999999999999,1,1,1.0
28,2,289.14,328.03,113.56,59.73000000000002,1,1,1.0
28,3,210.32,249.31,91.56,40.79000000000002,1,1,1.0
29,2,265.57,332.6,119.03000000000003,60.599999999999966,1,1,1.0
29,3,210.32,249.35,91.56,40.78999999999999,1,1,1.0
30,2,245.62,337.13,120.88,62.370000000000005,1,1,1.0
30,3,210.32,249.39,91.56,40.79000000000002,1,1,1.0
31,2,222.96,337.1,123.64000000000001,64.20999999999998,1,1,1.0
31,3,210.32,249.43,91.56,40.79000000000002,1,1,1.0
32,2,196.67,344.4,130.93000000000004,65.07000000000005,1,1,1.0
32,3,210.32,249.47,91.56,40.78999999999999,1,1,1.0
33,2,174.92,348.93,130.92,65.07,1,1,1.0
33,3,210.32,249.51,91.56,40.79000000000002,1,1,1.0
34,2,153.16,350.7,134.54,67.84000000000003,1,1,1.0
34,3,210.32,249.55,91.56,40.789999999999964,1,1,1.0
35,2,126.87,357.95,139.04000000000002,67.84000000000003,1,1,1.0
35,3,210.32,249.59,91.56,40.79999999999998,1,1,1.0
36,2,101.49,359.76,143.61,69.63999999999999,1,1,1.0
36,3,210.32,249.63,91.56,40.80000000000001,1,1,1.0
37,2,75.2,365.2,148.10000000000002,71.40000000000003,1,1,1.0
37,3,210.32,249.67,91.56,40.80000000000004,1,1,1.0
38,2,47.1,370.64,152.6,71.40000000000003,1,1,1.0
38,3,210.32,249.71,91.56,40.79999999999998,1,1,1.0
39,2,18.09,374.27,158.0,74.14000000000004,1,1,1.0
39,3,210.32,249.75,91.56,40.80000000000001,1,1,1.0
40,2,0.0,381.52,152.52,74.14000000000004,1,1,1.0
40,3,210.32,249.8,91.56,40.789999999999964,1,1,1.0
41,2,0.0,379.69,127.14,75.97000000000003,1,1,1.0
41,3,210.32,249.84,91.56,40.78999999999999,1,1,1.0
42,2,0.0,388.76,100.85,80.54000000000002,1,1,1.0
42,3,210.32,249.88,91.56,40.79000000000002,1,1,1.0
43,2,0.0,390.57,79.1,75.13,1,1,1.0
43,3,210.32,249.92,91.56,40.78999999999999,1,1,1.0
44,2,0.0,399.6,50.99,66.09999999999997,1,1,1.0
44,3,210.32,249.96,91.56,40.78999999999999,1,1,1.0
45,2,0.0,413.2,23.79,40.73000000000002,1,1,1.0
45,3,210.32,250.0,91.56,40.79000000000002,1,1,1.0
46,3,210.32,250.04,91.56,40.78999999999999,1,1,1.0
47,3,210.32,250.08,91.56,40.78999999999999,1,1,1.0
48,3,210.32,250.12,91.56,40.79000000000002,1,1,1.0
49,3,210.32,250.16,91.56,40.78999999999999,1,1,1.0
50,3,210.32,250.2,91.56,40.79000000000002,1,1,1.0
51,3,210.32,250.24,91.56,40.80000000000001,1,1,1.0
52,3,210.32,250.28,91.56,40.79999999999998,1,1,1.0
52,4,945.39,228.35,14.610000000000014,58.349999999999994,1,1,1.0
53,3,210.32,250.32,91.56,40.80000000000001,1,1,1.0
53,4,941.1,227.27,18.899999999999977,58.349999999999994,1,1,1.0
54,3,210.32,250.36,91.56,40.80000000000001,1,1,1.0
54,4,940.0,227.27,20.0,58.349999999999994,1,1,1.0
55,3,210.32,250.4,91.56,40.79999999999998,1,1,1.0
